build_id,class,weapon,archetype,variant,primary_family,family_ids,roll_profile,total_hp,ehp,ehp_no_agi,hpr,ehpr,defense_pct,agility_pct,earth_defense,thunder_defense,water_defense,fire_defense,air_defense,hpr_raw,hpr_pct,ls,effective_ls,life_per_hit,mr,total_mr,ms,mana_per_hit,max_mana_bonus,total_mana,walk_speed,attack_tier,attack_speed_base,attack_speed_final,attacks_per_second,poison,heal_pct,main_attack_range_pct,main_attack_range_blocks,main_attack_dps,spell_1_display_avg,spell_2_display_avg,spell_3_display_avg,spell_4_display_avg,spell_display_avg_max,spell_display_avg_sum,spell_1_cost,spell_2_cost,spell_3_cost,spell_4_cost,skill_points_assigned,strength,dexterity,intelligence,defense,agility,md_pct,md_raw,sd_pct,sd_raw,damage_pct,damage_raw,source_url
ubg-vengeance-vengeance-heavy-melee-shadestepper-non-crafted-2,assassin,Vengeance,Shadestepper,non_crafted,family_heavy_melee,"[""family_heavy_melee""]",maximum,14565,22254.7149,22254.7149,0,0,34.5532,0,906,-172,0,174,-100,-4969,433,360,550.065,235.2941,10,35,22,14.3791,48,148,-15,-70,SUPER_SLOW,SUPER_SLOW,0.51,50,-4,66,1.66,31535.0126,14225.2966,0,14780.3674,4067.2604,14780.3674,33072.9244,30,15,23.78,35,197,115,70,-30,50,-30,65,6030,8,0,36,0,https://wynnbuilder.github.io/builder/#CW04KQuCA3c1HXX6EE0n1827XD8xDRmna0m-ybq-j82BB
ubg-vengeance-vengeance-shadestepper-non-crafted-2,assassin,Vengeance,Shadestepper,non_crafted,family_unclassified,[],median,9335,14845.2207,14263.4922,0,0,34.5532,4.6254,504,240,229.4,93,-555,-7000,237,0,0,0,0,25,16,10.4575,56,204,-3,-1,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,1,13241.7974,13928.1477,0,16704.3817,4630.2985,16704.3817,35262.8279,20.9681,4.484,12.4061,20.9681,200,75,69,65,50,5,93,-135,12,43,63,128,https://wynnbuilder.github.io/builder/#CW0m2HyGG00dQ0wEGt1s3OGoUp6SvVw-mwlTD2
ubg-vengeance-vengeance-shadestepper-non-crafted-2,assassin,Vengeance,Shadestepper,non_crafted,family_unclassified,[],upper_quartile_proxy,9335,14845.2207,14263.4922,0,0,34.5532,4.6254,522.9,249,251.6,102,-525,-5950,325,0,0,0,0,25,27,17.6471,73,221,4,-1,SUPER_SLOW,SUPER_SLOW,0.51,50,0,0,1,15715.0358,16010.7779,0,19286.8399,5316.0581,19286.8399,40613.6759,20.9681,1,10.8335,20.9681,200,75,69,65,50,5,121,-94,16,56,82,168,https://wynnbuilder.github.io/builder/#CW0m2HyGG00dQ0wEGt1s3OGoUp6SvVw-mwlTD2
ubg-vengeance-vengeance-shadestepper-non-crafted-2,assassin,Vengeance,Shadestepper,non_crafted,family_unclassified,[],solver_default,9335,14845.2207,14263.4922,0,0,34.5532,4.6254,529.2,252,259,105,-517.5,-5530,359,0,0,0,0,25,38,24.8366,90,238,7,-1,SUPER_SLOW,SUPER_SLOW,0.51,50,0,0,1,16779.1726,16927.8832,0,20409.8149,5618.4901,20409.8149,42956.1882,20.9681,1,9.0862,20.9681,200,75,69,65,50,5,133,-78,18,61,91,184,https://wynnbuilder.github.io/builder/#CW0m2HyGG00dQ0wEGt1s3OGoUp6SvVw-mwlTD2
ubg-vengeance-vengeance-shadestepper-non-crafted-2,assassin,Vengeance,Shadestepper,non_crafted,family_unclassified,[],maximum,9335,14845.2207,14263.4922,0,0,34.5532,4.6254,541.8,258,270.1,109.5,-502.5,-4900,412,0,0,0,0,25,38,24.8366,90,238,11,-1,SUPER_SLOW,SUPER_SLOW,0.51,50,0,0,1,18235.7166,18121.5496,0,21891.2651,6012.113,21891.2651,46024.9277,20.9681,1,9.0862,20.9681,200,75,69,65,50,5,150,-54,20,69,102,208,https://wynnbuilder.github.io/builder/#CW0m2HyGG00dQ0wEGt1s3OGoUp6SvVw-mwlTD2
ubg-event-horizon-event-horizon-lightbender-standard-1,mage,Event Horizon,Light Bender,standard,family_unclassified,[],median,17435,25122.9481,25122.9481,-388.08,-559.2035,42.1677,0,-246.4,198.9,-651.2,8.4,-510.4,-196,-98,352,507.2141,37.8495,20,45,21,2.2581,0,100,-7,0,VERY_FAST,VERY_FAST,3.1,0,-18,8,4.32,3720.1135,3311.2936,8351.9724,74006.5504,8391.7211,74006.5504,94061.5375,35,15,51,20,174,55,106,-50,65,-13,-12,382,28,465,22,0,https://wynnbuilder-beta.github.io/builder/#CT0X6G6Gm90T5H05wC266koHzZREZ20wdNSdvkE6Q0
ubg-event-horizon-event-horizon-lightbender-standard-1,mage,Event Horizon,Light Bender,standard,family_unclassified,[],upper_quartile_proxy,18685,26924.1345,26924.1345,-303.78,-437.7315,42.1677,0,-229.6,269.1,-606.8,12.6,-475.6,-166,-83,462,665.7185,49.6774,25,50,28,3.0108,0,100,2,0,VERY_FAST,VERY_FAST,3.1,0,-15,11,4.44,4531.7156,3847.6834,9722.1129,85082.8322,9753.9452,85082.8322,108406.5737,35,15,50,20,174,55,106,-50,65,-13,-10,501,31,591,28,0,https://wynnbuilder-beta.github.io/builder/#CT0X6G6Gm90T5H05wC266koHzZREZ20wdNSdvkE6Q0
ubg-event-horizon-event-horizon-lightbender-standard-1,mage,Event Horizon,Light Bender,standard,family_unclassified,[],solver_default,19185,27644.6091,27644.6091,-275.9,-397.5579,42.1677,0,-224,292.5,-592,14,-464,-155,-78,506,729.1203,54.4086,29,54,34,3.6559,0,100,7,0,VERY_FAST,VERY_FAST,3.1,0,-14,12,4.48,4860.2431,4064.2582,10280.2036,89608.2873,10306.3135,89608.2873,114259.0626,35,15,49,20,174,55,106,-50,65,-13,-9,548,32,642,31,0,https://wynnbuilder-beta.github.io/builder/#CT0X6G6Gm90T5H05wC266koHzZREZ20wdNSdvkE6Q0
ubg-event-horizon-event-horizon-lightbender-standard-1,mage,Event Horizon,Light Bender,standard,family_unclassified,[],maximum,19935,28725.321,28725.321,-231.53,-333.623,42.1677,0,-214.2,333.45,-566.1,16.45,-443.7,-137,-69,572,824.2229,61.5054,29,54,34,3.6559,0,100,12,0,VERY_FAST,VERY_FAST,3.1,0,-13,13,4.52,5350.0729,4381.91,11086.7717,96159.1139,11110.6142,96159.1139,122738.4098,35,15,49,20,174,55,106,-50,65,-13,-8,620,33,717,35,0,https://wynnbuilder-beta.github.io/builder/#CT0X6G6Gm90T5H05wC266koHzZREZ20wdNSdvkE6Q0
ubg-fatal-fatal-riftwalker-non-crafted-2,mage,Fatal,Riftwalker,non_crafted,family_unclassified,[],median,12885,11210.2136,11210.2136,0,0,4.2168,0,328,630,-414,-216,-474,0,-70,0,0,0,11,36,28,18.3007,0,100,-15,-8,VERY_FAST,SUPER_SLOW,0.51,0,0,-50,1,2537.5966,0,12217.0099,148248.7998,19739.3213,148248.7998,180205.131,44.8,12.2,44.5,20,131,70,135,-40,5,-8,0,382,74,553,22,128,https://wynnbuilder.github.io/builder/#CX0X6GyGm9OZyWsSZy4G1V9WX1yRmDT3dn1j4420jdNb9QZPEr1
ubg-fatal-fatal-riftwalker-non-crafted-2,mage,Fatal,Riftwalker,non_crafted,family_unclassified,[],upper_quartile_proxy,12885,11210.2136,11210.2136,0,0,4.2168,0,340.3,651,-403.65,-210.6,-462.15,0,-59,0,0,0,15,40,37,24.183,0,100,-4,-8,VERY_FAST,SUPER_SLOW,0.51,0,0,-42,1.16,3016.3133,0,14246.7361,171519.8356,23003.7145,171519.8356,208770.2862,43.4,9.6,42.5,20,131,70,135,-40,5,-8,0,501,91,707,29,168,https://wynnbuilder.github.io/builder/#CX0X6GyGm9OZyWsSZy4G1V9WX1yRmDT3dn1j4420jdNb9QZPEr1
ubg-fatal-fatal-riftwalker-non-crafted-2,mage,Fatal,Riftwalker,non_crafted,family_unclassified,[],solver_default,12885,11210.2136,11210.2136,0,0,4.2168,0,344.4,658,-400.2,-208.8,-458.2,0,-56,0,0,0,18,43,47,30.719,0,100,0,-8,VERY_FAST,SUPER_SLOW,0.51,0,0,-39,1.22,3206.3631,0,15054.3799,180848.6244,24294.3821,180848.6244,220197.3864,42,7.2,40.5,20,131,70,135,-40,5,-8,0,548,97,768,32,184,https://wynnbuilder.github.io/builder/#CX0X6GyGm9OZyWsSZy4G1V9WX1yRmDT3dn1j4420jdNb9QZPEr1
ubg-fatal-fatal-riftwalker-non-crafted-2,mage,Fatal,Riftwalker,non_crafted,family_unclassified,[],maximum,12885,11210.2136,11210.2136,0,0,4.2168,0,352.6,672,-393.3,-205.2,-450.3,0,-49,0,0,0,18,43,47,30.719,0,100,7,-8,VERY_FAST,SUPER_SLOW,0.51,0,0,-35,1.3,3490.1326,0,16235.5941,194434.4644,26200.6537,194434.4644,236870.7122,42,7.2,40.5,20,131,70,135,-40,5,-8,0,620,107,860,36,208,https://wynnbuilder.github.io/builder/#CX0X6GyGm9OZyWsSZy4G1V9WX1yRmDT3dn1j4420jdNb9QZPEr1
ubg-halcyon-halcyon-lightbender-non-crafted-1,mage,Halcyon,Light Bender,non_crafted,family_unclassified,[],median,12710,32846.1521,17578.3381,-454.23,-1173.8558,39.7459,55.7324,-375,348,413.25,14.5,990.6,-309,-47,-274,-708.0917,-179.085,16,41,12,7.8431,12,167,27,-8,FAST,SUPER_SLOW,0.51,0,22,0,4,1065.6777,6401.5481,7131.3069,14048.1734,5731.8886,14048.1734,33312.917,20.1606,7.462,49.0923,13.3641,192,-185,67,79,60,85,-90,0,38,333,0,282,https://wynnbuilder.github.io/builder/#CX0g2nDJSI4jWWfJCTIhJMbnupKSS90qFluMpT-G3
ubg-halcyon-halcyon-lightbender-non-crafted-1,mage,Halcyon,Light Bender,non_crafted,family_unclassified,[],upper_quartile_proxy,13205,34125.3689,18262.939,-176.53,-456.2023,39.7459,55.7324,-290,381.6,453.15,15.9,1104.9,-127,-39,-233,-602.1364,-152.2876,23,48,19,12.4183,25,180,38,-8,FAST,SUPER_SLOW,0.51,0,29,0,4,1357.8076,7552.0492,8409.4577,16605.302,6756.3944,16605.302,39323.2033,19.2442,6.6766,49.0923,11.3641,192,-185,67,79,60,85,-76,0,49,436,0,368,https://wynnbuilder.github.io/builder/#CX0g2nDJSI4jWWfJCTIhJMbnupKSS90qFluMpT-G3
ubg-halcyon-halcyon-lightbender-non-crafted-1,mage,Halcyon,Light Bender,non_crafted,family_unclassified,[],solver_default,13403,34637.0556,18536.7794,-74.8,-193.3039,39.7459,55.7324,-260,393.6,467.4,16.4,1143,-55,-36,-217,-560.788,-141.8301,30,55,26,16.9935,38,193,43,-8,FAST,SUPER_SLOW,0.51,0,32,0,4,1472.9812,8006.4586,8914.2921,17615.2628,7160.9626,17615.2628,41696.9761,18.3278,5.8911,49.0923,10.3641,192,-185,67,79,60,85,-71,0,53,478,0,404,https://wynnbuilder.github.io/builder/#CX0g2nDJSI4jWWfJCTIhJMbnupKSS90qFluMpT-G3
ubg-halcyon-halcyon-lightbender-non-crafted-1,mage,Halcyon,Light Bender,non_crafted,family_unclassified,[],maximum,13700,35404.5857,18947.5399,36.72,94.8946,39.7459,55.7324,-210,412.8,490.2,17.2,1206.5,54,-32,-192,-496.1811,-125.4902,30,55,26,16.9935,38,193,50,-8,FAST,SUPER_SLOW,0.51,0,36,0,4,1647.6004,8707.9402,9693.5971,19174.4081,7785.6912,19174.4081,45361.6366,18.3278,5.8911,49.0923,10.3641,192,-185,67,79,60,85,-63,0,60,540,0,456,https://wynnbuilder.github.io/builder/#CX0g2nDJSI4jWWfJCTIhJMbnupKSS90qFluMpT-G3
ubg-lament-lament-lightbender-non-crafted-1,mage,Lament,Light Bender,non_crafted,family_unclassified,[],median,16435,21811.9643,21811.9643,-647.46,-859.2865,37.2095,0,-275,285,225,200,-173.55,-594,-9,-600,-796.2993,-133.3333,-15,10,53,11.7778,20,199,-33,0,SLOW,SLOW,1.5,0,51,0,4,995.0511,3904.2237,7063.4004,14809.3894,5975.0359,14809.3894,31752.0494,10.4568,7.6182,38.0911,12.697,172,0,65,145,55,0,-16,-302,43,516,0,0,https://wynnbuilder-beta.github.io/builder/#CV00+00nKS69Uxmh9bJoDIkHhJEG2xqKSo10qFl5tQgh7D
ubg-lament-lament-lightbender-non-crafted-1,mage,Lament,Light Bender,non_crafted,family_unclassified,[],upper_quartile_proxy,16435,21811.9643,21811.9643,-539.28,-715.7138,37.2095,0,-275,285,225,200,-165.75,-504,-7,-510,-676.8544,-113.3333,-7,18,69,15.3333,36,215,-28,0,SLOW,SLOW,1.5,0,68,0,4,1249.8733,4665.242,8447.2646,17700.4767,7140.0954,17700.4767,37953.0787,8.8102,7.6182,38.0911,12.697,172,0,65,145,55,0,-14,-257,54,678,0,0,https://wynnbuilder-beta.github.io/builder/#CV00+00nKS69Uxmh9bJoDIkHhJEG2xqKSo10qFl5tQgh7D
ubg-lament-lament-lightbender-non-crafted-1,mage,Lament,Light Bender,non_crafted,family_unclassified,[],solver_default,16435,21811.9643,21811.9643,-501.83,-666.0114,37.2095,0,-275,285,225,200,-163.8,-469,-7,-474,-629.0764,-105.3333,0,25,85,18.8889,51,230,-26,0,SLOW,SLOW,1.5,0,74,0,4,1350.1672,4982.2537,9021.0606,18903.1699,7624.4241,18903.1699,40530.9083,7.3037,7.6182,38.0911,12.697,172,0,65,145,55,0,-14,-240,59,742,0,0,https://wynnbuilder-beta.github.io/builder/#CV00+00nKS69Uxmh9bJoDIkHhJEG2xqKSo10qFl5tQgh7D
ubg-lament-lament-lightbender-non-crafted-1,mage,Lament,Light Bender,non_crafted,family_unclassified,[],maximum,16435,21811.9643,21811.9643,-440.96,-585.2269,37.2095,0,-275,285,225,200,-159.9,-416,-6,-420,-557.4095,-93.3333,0,25,85,18.8889,51,230,-23,0,SLOW,SLOW,1.5,0,83,0,4,1509.874,5444.4236,9860.3731,20657.8912,8331.5736,20657.8912,44294.2615,7.3037,7.6182,38.0911,12.697,172,0,65,145,55,0,-12,-212,66,838,0,0,https://wynnbuilder-beta.github.io/builder/#CV00+00nKS69Uxmh9bJoDIkHhJEG2xqKSo10qFl5tQgh7D
ubg-lament-lament-lightbender-non-crafted-2,mage,Lament,Light Bender,non_crafted,family_unclassified,[],median,14810,25138.3062,12774.5934,-380.8,-646.3651,3.389,54.8613,-300,445,315,-340,397.3,-280,-36,-900,-1527.6486,-200,-22,3,61,13.5556,32,211,82,0,SLOW,SLOW,1.5,0,40,0,4,1529.6665,3026.4663,5818.2193,11399.3696,4867.84,11399.3696,25111.8952,12.0368,7.6182,38.0911,12.697,163,-11,65,145,4,83,-40,0,0,506,-6,120,https://wynnbuilder-beta.github.io/builder/#CV0g2X5GKq0yQWY7KyG15EG2xqKSg10qFl5tQgh7D
ubg-lament-lament-lightbender-non-crafted-2,mage,Lament,Light Bender,non_crafted,family_unclassified,[],upper_quartile_proxy,14810,25138.3062,12774.5934,-309.4,-525.1716,3.389,54.8613,-300,445,315,-340,432.1,-238,-30,-765,-1298.5013,-170,-18,7,80,17.7778,42,221,105,0,SLOW,SLOW,1.5,0,53,0,4,1835.1856,3606.6536,6938.96,13593.9878,5813.3309,13593.9878,29952.9323,10.9702,7.6182,38.0911,12.697,163,-11,65,145,4,83,-34,0,0,664,2,158,https://wynnbuilder-beta.github.io/builder/#CV0g2X5GKq0yQWY7KyG15EG2xqKSg10qFl5tQgh7D
ubg-lament-lament-lightbender-non-crafted-2,mage,Lament,Light Bender,non_crafted,family_unclassified,[],solver_default,14810,25138.3062,12774.5934,-282.88,-480.1569,3.389,54.8613,-300,445,315,-340,443.7,-221,-28,-711,-1206.8424,-158,-15,10,98,21.7778,52,231,115,0,SLOW,SLOW,1.5,0,58,0,4,1952.9234,3835.3158,7376.3968,14456.8109,6183.8636,14456.8109,31852.3871,9.9037,7.6182,38.0911,12.697,163,-11,65,145,4,83,-32,0,0,727,4,173,https://wynnbuilder-beta.github.io/builder/#CV0g2X5GKq0yQWY7KyG15EG2xqKSg10qFl5tQgh7D
ubg-lament-lament-lightbender-non-crafted-2,mage,Lament,Light Bender,non_crafted,family_unclassified,[],maximum,14810,25138.3062,12774.5934,-245,-415.8599,3.389,54.8613,-300,445,315,-340,464,-196,-25,-630,-1069.354,-140,-15,10,98,21.7778,52,231,130,0,SLOW,SLOW,1.5,0,65,0,4,2139.0697,4185.3545,8047.23,15780.9102,6750.1831,15780.9102,34763.6778,9.9037,7.6182,38.0911,12.697,163,-11,65,145,4,83,-28,0,0,822,9,195,https://wynnbuilder-beta.github.io/builder/#CV0g2X5GKq0yQWY7KyG15EG2xqKSg10qFl5tQgh7D
ubg-monster-monster-arcanist-standard-1,mage,Monster,Arcanist,standard,family_unclassified,[],median,20410,56753.5911,56753.5911,-83.08,-231.0185,70.0313,0,336,455,21.6,650,16.4,-67,-24,266,739.6597,106.8273,5,30,-2,-0.8032,11,111,-50,-1,SLOW,VERY_SLOW,0.83,0,0,0,2,4897.0931,0,0,31566.5241,7264.6814,31566.5241,38831.2055,3.36,20,29.48,23.4,190,55,55,-30,150,-25,32,0,50,93,6,185,https://wynnbuilder-beta.github.io/builder/#CT02E105uH42D1iHe0Yy4koXicRSo3a70yUvlcM-Z3
ubg-monster-monster-arcanist-standard-1,mage,Monster,Arcanist,standard,family_unclassified,[],upper_quartile_proxy,21160,58839.0979,58839.0979,2.37,6.5902,70.0313,0,336,455,22,650,18.8,3,-21,456,1267.9881,183.1325,9,34,3,1.2048,15,115,-34,-1,SLOW,VERY_SLOW,0.83,0,0,0,2,5584.62,0,0,35110.2926,8121.4743,35110.2926,43231.7669,3.16,20,27.72,23.4,190,55,55,-30,150,-25,42,0,50,121,8,242,https://wynnbuilder-beta.github.io/builder/#CT02E105uH42D1iHe0Yy4koXicRSo3a70yUvlcM-Z3
ubg-monster-monster-arcanist-standard-1,mage,Monster,Arcanist,standard,family_unclassified,[],solver_default,21460,59673.3006,59673.3006,24.3,67.5704,70.0313,0,336,455,22,650,19.8,30,-19,532,1479.3195,213.6546,12,37,6,2.4096,18,118,-26,-1,SLOW,VERY_SLOW,0.83,0,0,0,2,5857.0711,0,0,36526.1428,8464.3783,36526.1428,44990.5211,2.19,20,25.37,23.4,190,55,55,-30,150,-25,46,0,50,133,9,265,https://wynnbuilder-beta.github.io/builder/#CT02E105uH42D1iHe0Yy4koXicRSo3a70yUvlcM-Z3
ubg-monster-monster-arcanist-standard-1,mage,Monster,Arcanist,standard,family_unclassified,[],maximum,21910,60924.6047,60924.6047,59.76,166.1732,70.0313,0,336,455,22.2,650,21.4,72,-17,646,1796.3165,259.4378,12,37,6,2.4096,18,118,-17,-1,SLOW,VERY_SLOW,0.83,0,0,0,2,6272.1469,0,0,38654.0611,8978.2673,38654.0611,47632.3284,2.19,20,25.37,23.4,190,55,55,-30,150,-25,52,0,50,150,10,300,https://wynnbuilder-beta.github.io/builder/#CT02E105uH42D1iHe0Yy4koXicRSo3a70yUvlcM-Z3
ubg-monster-monster-lightbender-non-crafted-1,mage,Monster,Light Bender,non_crafted,family_unclassified,[],median,18960,52721.6113,52721.6113,-925.92,-2574.6832,70.0313,0,-266.6,-173.6,-184.6,232,-127.8,-643,-44,702,1952.0343,156,5,30,14,3.1111,0,100,-34,0,SLOW,SLOW,1.5,4040,-16,0,4,2818.0466,8075.2902,9021.217,18225.9528,9060.7743,18225.9528,44383.2343,39,15,75,25,196,60,76,0,160,0,18,45,62,277,19,43,https://wynnbuilder-beta.github.io/builder/#CV0h2lvK1ycpIbRET5l9S4DI05mUmLEarSJUM40qFluMpTTCQ0
ubg-monster-monster-lightbender-non-crafted-1,mage,Monster,Light Bender,non_crafted,family_unclassified,[],upper_quartile_proxy,19710,54807.1181,54807.1181,-715.26,-1988.9061,70.0313,0,-260.15,-169.4,-176.8,256,-122.4,-546,-31,1046,2908.5868,232.4444,7,32,19,4.2222,0,100,-23,0,SLOW,SLOW,1.5,5303,-7,0,4,3316.9416,9271.9243,10357.5218,20926.1934,10398.03,20926.1934,50953.6695,39,15,75,25,196,60,76,0,160,0,30,58,62,361,24,57,https://wynnbuilder-beta.github.io/builder/#CV0h2lvK1ycpIbRET5l9S4DI05mUmLEarSJUM40qFluMpTTCQ0
ubg-monster-monster-lightbender-non-crafted-1,mage,Monster,Light Bender,non_crafted,family_unclassified,[],solver_default,20010,55641.3208,55641.3208,-645.16,-1793.9807,70.0313,0,-255.85,-166.6,-172.9,268,-119.7,-508,-27,1184,3292.32,263.1111,8,33,23,5.1111,0,100,-18,0,SLOW,SLOW,1.5,5808,-5,0,4,3526.857,9770.4765,10914.1043,22048.1642,10955.183,22048.1642,53687.928,38,15,75,25,196,60,76,0,160,0,35,64,62,396,27,62,https://wynnbuilder-beta.github.io/builder/#CV0h2lvK1ycpIbRET5l9S4DI05mUmLEarSJUM40qFluMpTTCQ0
ubg-monster-monster-lightbender-non-crafted-1,mage,Monster,Light Bender,non_crafted,family_unclassified,[],maximum,20460,56892.6249,56892.6249,-535.5,-1489.0518,70.0313,0,-251.55,-163.8,-169,280,-117,-450,-19,1390,3865.1392,308.8889,8,33,23,5.1111,0,100,-12,0,SLOW,SLOW,1.5,6565,1,0,4,3825.01,10493.2507,11721.1786,23677.3871,11762.8279,23677.3871,57654.6443,38,15,75,25,196,60,76,0,160,0,42,72,62,447,30,70,https://wynnbuilder-beta.github.io/builder/#CV0h2lvK1ycpIbRET5l9S4DI05mUmLEarSJUM40qFluMpTTCQ0
ubg-monster-monster-riftwalker-non-crafted-1,mage,Monster,Riftwalker,non_crafted,family_unclassified,[],median,21985,61133.1553,61133.1553,-359.52,-999.7085,70.0313,0,-186,72.2,-186,849.6,-223.2,-321,-12,129,358.7072,51.8072,12,37,8,3.2129,20,158,-34,-1,SLOW,VERY_SLOW,0.83,0,-16,0,4,3800.9609,0,6360.7355,76111.5148,8168.7082,76111.5148,90640.9585,30.6398,10.2227,38.0568,15.2227,146,19,56,48,155,-14,57,420,35,0,19,0,https://wynnbuilder.github.io/builder/#CX0h2lvK1yc3xaREO5l9Eh6Pr85KG33oQknPGGW0G-lNCCHBjEC
ubg-monster-monster-riftwalker-non-crafted-1,mage,Monster,Riftwalker,non_crafted,family_unclassified,[],upper_quartile_proxy,22735,63218.6621,63218.6621,-294.84,-819.8544,70.0313,0,-181.5,75.05,-181.5,876.15,-217.8,-273,-8,295,820.2993,118.4739,16,41,11,4.4177,26,164,-29,-1,SLOW,VERY_SLOW,0.83,0,-7,0,4,4280.3478,0,7499.8942,89389.0854,9608.292,89389.0854,106497.2716,30.6398,9.2227,38.0568,15.2227,146,19,56,48,155,-14,74,420,60,0,24,0,https://wynnbuilder.github.io/builder/#CX0h2lvK1yc3xaREO5l9Eh6Pr85KG33oQknPGGW0G-lNCCHBjEC
ubg-monster-monster-riftwalker-non-crafted-1,mage,Monster,Riftwalker,non_crafted,family_unclassified,[],solver_default,23035,64052.8648,64052.8648,-269.24,-748.6691,70.0313,0,-178.5,76.95,-178.5,893.85,-214.2,-254,-6,361,1003.8239,144.9799,20,45,13,5.2209,32,170,-27,-1,SLOW,VERY_SLOW,0.83,0,-5,0,4,4486.3076,0,7823.493,93194.4048,10014.1678,93194.4048,111032.0656,29.6398,7.2227,38.0568,15.2227,146,19,56,48,155,-14,81,420,60,0,27,0,https://wynnbuilder.github.io/builder/#CX0h2lvK1yc3xaREO5l9Eh6Pr85KG33oQknPGGW0G-lNCCHBjEC
ubg-monster-monster-riftwalker-non-crafted-1,mage,Monster,Riftwalker,non_crafted,family_unclassified,[],maximum,23485,65304.1689,65304.1689,-234,-650.6781,70.0313,0,-175.5,78.85,-175.5,911.55,-210.6,-225,-4,460,1279.1108,184.739,20,45,13,5.2209,32,170,-24,-1,SLOW,VERY_SLOW,0.83,0,1,0,4,4791.3755,0,8289.001,98679.6207,10604.0374,98679.6207,117572.6591,29.6398,7.2227,38.0568,15.2227,146,19,56,48,155,-14,92,420,60,0,30,0,https://wynnbuilder.github.io/builder/#CX0h2lvK1yc3xaREO5l9Eh6Pr85KG33oQknPGGW0G-lNCCHBjEC
ubg-pure-pure-arcanist-standard-1,mage,Pure,Arcanist,standard,family_unclassified,[],median,14560,28307.8684,17055.0085,0,0,28.8577,46.2532,240,85,410,-110,185,0,0,368,715.4736,240.5229,-7,18,26,16.9935,0,148,-3,-7,FAST,SUPER_SLOW,0.51,0,0,0,2,378.1397,0,0,29682.6502,9525.9279,29682.6502,39208.5781,7,20.9787,31.9575,24.4734,188,63,50,65,40,65,-14,0,472,491,0,0,https://wynnbuilder-beta.github.io/builder/#CT0vAIv0sCbp4lKE1DJvi1XD8KG19Cyxay+elEyw-C
ubg-pure-pure-arcanist-standard-1,mage,Pure,Arcanist,standard,family_unclassified,[],upper_quartile_proxy,14560,28307.8684,17055.0085,0,0,28.8577,46.2532,240,85,410,-110,185,0,0,483,939.0591,315.6863,-5,20,31,20.2614,0,148,6,-7,FAST,SUPER_SLOW,0.51,0,0,0,2,391.7698,0,0,35591.9202,11430.856,35591.9202,47022.7762,7,20.9787,29.9575,24.4734,188,63,50,65,40,65,-12,0,604,560,0,0,https://wynnbuilder-beta.github.io/builder/#CT0vAIv0sCbp4lKE1DJvi1XD8KG19Cyxay+elEyw-C
ubg-pure-pure-arcanist-standard-1,mage,Pure,Arcanist,standard,family_unclassified,[],solver_default,14560,28307.8684,17055.0085,0,0,28.8577,46.2532,240,85,410,-110,185,0,0,529,1028.4933,345.7516,-3,22,36,23.5294,0,148,10,-7,FAST,SUPER_SLOW,0.51,0,0,0,2,397.2603,0,0,37992.3544,12203.4063,37992.3544,50195.7607,7,20.9787,28.9575,24.4734,188,63,50,65,40,65,-11,0,657,590,0,0,https://wynnbuilder-beta.github.io/builder/#CT0vAIv0sCbp4lKE1DJvi1XD8KG19Cyxay+elEyw-C
ubg-pure-pure-arcanist-standard-1,mage,Pure,Arcanist,standard,family_unclassified,[],maximum,14560,28307.8684,17055.0085,0,0,28.8577,46.2532,240,85,410,-110,185,0,0,598,1162.6446,390.8497,-3,22,36,23.5294,0,148,16,-7,FAST,SUPER_SLOW,0.51,0,0,0,2,402.7508,0,0,41526.094,13342.3076,41526.094,54868.4016,7,20.9787,28.9575,24.4734,188,63,50,65,40,65,-10,0,736,632,0,0,https://wynnbuilder-beta.github.io/builder/#CT0vAIv0sCbp4lKE1DJvi1XD8KG19Cyxay+elEyw-C
ubg-quetzalcoatl-quetzalcoatl-riftwalker-non-crafted-1,mage,Quetzalcoatl,Riftwalker,non_crafted,family_unclassified,[],median,14110,23950.1351,12170.7976,0,0,3.389,54.8613,36.3,231,-214.4,-455.6,386.1,0,-23,1000,1697.3873,107.5269,3,28,10,1.0753,-8,92,39,0,VERY_FAST,VERY_FAST,3.1,0,-49,0,2,2517.1892,0,102277.1846,116478.1368,14268.3716,116478.1368,233023.693,35,6.8,33.15,17,152,70,73,-75,4,83,0,400,85,394,6,160,https://wynnbuilder.github.io/builder/#CX0mCBw4+iecp9nYwptqYEJvW2827vz8zuQGSo6SA0yUUHceDRUr1
ubg-quetzalcoatl-quetzalcoatl-riftwalker-non-crafted-1,mage,Quetzalcoatl,Riftwalker,non_crafted,family_unclassified,[],upper_quartile_proxy,14110,23950.1351,12170.7976,0,0,3.389,54.8613,39.05,248.5,-206.4,-438.6,415.35,0,-19,1405,2384.8292,151.0753,6,31,13,1.3978,5,105,53,0,VERY_FAST,VERY_FAST,3.1,0,-36,0,2,3067.5073,0,116212.4677,132521.5281,16266.5058,132521.5281,265000.5016,35,2.4,33.15,17,152,70,73,-75,4,83,0,525,95,516,8,210,https://wynnbuilder.github.io/builder/#CX0mCBw4+iecp9nYwptqYEJvW2827vz8zuQGSo6SA0yUUHceDRUr1
